source,stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
vins,1776726759,203683078,-0.000472097,0.000424357,4.20439e-05,0.000921817,0.00131336,-4.65507e-05,0.999999
vins,1776726759,220451078,-0.000337779,0.000370594,1.88066e-05,0.000916356,0.00130229,-5.68003e-05,0.999999
vins,1776726759,237048078,-0.000370209,0.000351513,-5.41196e-06,0.000919175,0.00129507,-5.20478e-05,0.999999
vins,1776726759,253960078,-0.00038229,0.000394686,4.54288e-05,0.000920756,0.00130972,-4.67916e-05,0.999999
vins,1776726759,289267078,-0.000358396,0.000461835,8.98787e-05,0.000941204,0.00130717,-4.83306e-05,0.999999
vins,1776726759,303837078,-0.000550792,0.000484596,9.30532e-05,0.000933062,0.00132403,-4.65917e-05,0.999999
vins,1776726759,336994078,-0.000423985,0.000464702,4.68536e-05,0.000922413,0.00129187,-3.90234e-05,0.999999
vins,1776726759,355238078,-0.000397987,0.000432802,3.52834e-05,0.000926352,0.00130603,-2.41734e-05,0.999999
vins,1776726759,370223078,-0.000290195,0.000318899,-9.17571e-05,0.000925434,0.00129126,-1.64272e-05,0.999999
vins,1776726759,403809078,-6.88815e-05,0.000219244,-0.00021998,0.000925427,0.00127508,-2.26321e-05,0.999999
vins,1776726759,420334078,-6.77073e-05,0.00019314,-0.000180616,0.000954925,0.00127352,-2.39774e-05,0.999999
vins,1776726759,437069078,-0.000148474,0.000200976,-0.000175337,0.000953035,0.00127065,-2.67705e-05,0.999999
vins,1776726759,453903078,-0.000206142,0.000242228,-0.000197067,0.000937409,0.0012746,-3.35214e-05,0.999999
vins,1776726759,470473078,-0.000293888,0.000312429,-0.000145195,0.000928927,0.00128197,-3.72943e-05,0.999999
vins,1776726759,486888078,-0.000259136,0.000288362,-0.000157406,0.000941191,0.00127062,-3.92559e-05,0.999999
vins,1776726759,503826078,-0.000237985,0.000264414,-0.00014716,0.000943054,0.00126993,-4.5843e-05,0.999999
vins,1776726759,520324078,-0.000186011,0.000272963,-0.000144149,0.000954829,0.00127232,-3.3175e-05,0.999999
vins,1776726759,537065078,-0.000274323,0.000301532,-9.79436e-05,0.000952289,0.00127144,-2.91399e-05,0.999999
vins,1776726759,553824078,-0.000162996,0.000266473,-0.00014284,0.000948924,0.00127613,-2.22284e-05,0.999999
vins,1776726759,570596078,-0.000144749,0.000288053,-0.000144543,0.000938674,0.00127551,-2.42006e-05,0.999999
vins,1776726759,620430078,-0.000170793,0.000246749,-0.000174195,0.000941278,0.00127852,-1.65049e-05,0.999999
vins,1776726759,637152078,-0.000206099,0.000248437,-0.000124006,0.000952927,0.00127944,-2.42497e-05,0.999999
vins,1776726759,654473078,-0.000344931,0.000334013,-0.000114725,0.000946546,0.00127634,-2.78927e-05,0.999999
vins,1776726759,670339078,-0.000338428,0.000325698,-0.000103804,0.000940662,0.00128689,-2.99036e-05,0.999999
vins,1776726759,688004078,-0.00019444,0.000260828,-0.000130934,0.000948574,0.00127947,-3.62317e-05,0.999999
vins,1776726759,703834078,-0.000231227,0.000262493,-0.000150595,0.000933027,0.00127875,-3.48957e-05,0.999999
vins,1776726759,720510078,-0.000223719,0.000280351,-0.000140578,0.000940843,0.00127701,-3.95941e-05,0.999999
vins,1776726759,770446078,-0.000149843,0.000231176,-0.000161345,0.000949096,0.00128404,-1.37812e-05,0.999999
vins,1776726759,787865078,-0.000173739,0.000244435,-0.000157562,0.000931351,0.00128372,-9.4989e-06,0.999999
vins,1776726759,803813078,-0.000122586,0.000206921,-0.000170781,0.000952601,0.00126167,-6.82488e-06,0.999999
vins,1776726759,820343078,-0.000173128,0.00025498,-0.000163455,0.000948377,0.00127466,-2.57209e-06,0.999999
vins,1776726759,837152078,-0.000173612,0.000260879,-0.000164803,0.000950517,0.00127385,-1.036e-05,0.999999
vins,1776726759,853830078,-9.44114e-05,0.000218507,-0.000145938,0.000948136,0.00126907,-1.3845e-05,0.999999
vins,1776726759,870346078,-0.000207828,0.000275691,-0.000134476,0.000956421,0.00127495,-2.00588e-05,0.999999
vins,1776726759,887058078,-0.000145605,0.000270654,-0.00018323,0.000955825,0.00127161,-2.50045e-05,0.999999
vins,1776726759,903822078,-0.000155268,0.000258894,-0.000155102,0.000951056,0.00126837,-4.24385e-05,0.999999
vins,1776726759,920291078,-0.000233921,0.000234627,-0.000131197,0.0009411,0.00128433,-4.2856e-05,0.999999
vins,1776726759,937145078,-0.000327823,0.000289827,-9.8313e-05,0.000954639,0.00127619,-3.85292e-05,0.999999
vins,1776726759,953828078,-0.000320905,0.000255836,-0.000112177,0.00094059,0.0012766,-5.05011e-05,0.999999
vins,1776726759,970327078,-0.000193567,0.000226748,-0.000150771,0.000934954,0.00128404,-3.82423e-05,0.999999
vins,1776726759,987055078,-0.000181864,0.000239195,-0.000165862,0.000942822,0.00127383,-3.69283e-05,0.999999
vins,1776726760,3806078,-0.000290123,0.000289788,-0.000149818,0.000946755,0.00128048,-2.78024e-05,0.999999
vins,1776726760,20559078,-0.000250228,0.00030335,-0.000150028,0.000950476,0.00128281,-2.05168e-05,0.999999
vins,1776726760,37063078,-0.000314858,0.000323814,-0.000137523,0.000939041,0.00128263,-1.96413e-05,0.999999
vins,1776726760,53803078,-0.000287404,0.000273484,-0.000139437,0.000952856,0.00128462,-1.27944e-05,0.999999
vins,1776726760,70325078,-0.000288357,0.00027755,-0.00011846,0.000949868,0.00128007,-5.60591e-06,0.999999
vins,1776726760,87066078,-0.000335591,0.000338041,-0.000118234,0.00095685,0.00128354,-4.29351e-06,0.999999
vins,1776726760,103828078,-0.000321085,0.000326048,-0.000128167,0.000942071,0.00128941,-1.24676e-05,0.999999
vins,1776726760,120457078,-0.000290181,0.000288283,-0.000136166,0.000917939,0.00129597,-2.11161e-05,0.999999
vins,1776726760,137095078,-0.00031081,0.000340667,-0.000113077,0.000924882,0.00129128,-2.35497e-05,0.999999
vins,1776726760,153831078,-0.000278492,0.000272892,-0.000127157,0.000937585,0.00128083,-2.65656e-05,0.999999
vins,1776726760,170435078,-0.000289953,0.000295087,-0.00010785,0.000941365,0.00127284,-3.64565e-05,0.999999
vins,1776726760,187112078,-0.000234747,0.000251985,-0.000113259,0.000933061,0.00128539,-4.2466e-05,0.999999
vins,1776726760,203802078,-0.000171745,0.000184887,-0.000190974,0.000934657,0.00127571,-4.81708e-05,0.999999
vins,1776726760,220656078,-0.000281035,0.000232269,-0.000119148,0.000949623,0.00127824,-5.47922e-05,0.999999
vins,1776726760,237072078,-0.000224364,0.000228446,-0.000132118,0.000944034,0.0012757,-4.84621e-05,0.999999
vins,1776726760,253830078,-0.000136226,0.000208243,-0.000144973,0.000935466,0.00128583,-3.91862e-05,0.999999
vins,1776726760,270449078,-0.000182868,0.000226268,-0.00013631,0.000944641,0.00127822,-2.94749e-05,0.999999
vins,1776726760,287564078,-0.000224964,0.000286276,-0.000137572,0.000950988,0.00128126,-2.32646e-05,0.999999
vins,1776726760,303793078,-0.000245347,0.00030793,-0.000108996,0.000942174,0.00128591,-1.00731e-05,0.999999
vins,1776726760,321229078,-0.000254922,0.000308865,-6.44924e-05,0.000925664,0.0012919,8.05915e-06,0.999999
vins,1776726760,353840078,-0.000225585,0.000245078,-7.69062e-05,0.000942235,0.00128986,8.01837e-06,0.999999
vins,1776726760,390956078,-0.000269872,0.000280203,-0.000139774,0.000933236,0.00129363,-9.3561e-06,0.999999
vins,1776726760,403831078,-0.000292585,0.000318969,-9.58855e-05,0.000934347,0.00129551,-2.08403e-05,0.999999
vins,1776726760,437054078,-0.000157678,0.000232578,-0.000158242,0.000942228,0.0012884,-3.84548e-05,0.999999
vins,1776726760,453921078,-0.00017142,0.000232727,-0.000146068,0.000946559,0.00128489,-4.88547e-05,0.999999
vins,1776726760,470457078,-0.000115082,0.000219323,-0.000171911,0.000950053,0.00127748,-5.09034e-05,0.999999
vins,1776726760,487079078,-0.000176616,0.000254422,-0.000170107,0.000942461,0.00128161,-4.75463e-05,0.999999
vins,1776726760,503833078,-0.000256428,0.000315611,-0.000119218,0.000943615,0.00128009,-4.44507e-05,0.999999
vins,1776726760,520450078,-0.000305924,0.000352681,-8.73306e-05,0.000949068,0.00128248,-4.09098e-05,0.999999
vins,1776726760,553950078,-0.000337934,0.000324906,-6.21178e-05,0.000939481,0.00128821,-2.44015e-05,0.999999
vins,1776726760,570452078,-0.000406245,0.000330194,-5.81132e-05,0.000934916,0.00129249,-2.52553e-05,0.999999
vins,1776726760,587073078,-0.000188853,0.000227786,-0.000173305,0.000927255,0.00127877,-1.72026e-05,0.999999
vins,1776726760,603891078,-0.000114313,0.000224887,-0.000183722,0.000936035,0.00128337,-1.22835e-05,0.999999
vins,1776726760,620461078,-0.000101777,0.000259925,-0.000173736,0.00093891,0.00127292,-1.40132e-05,0.999999
vins,1776726760,637151078,-0.000275111,0.000328945,-0.000113696,0.000941608,0.00128654,-2.43226e-05,0.999999
vins,1776726760,653758078,-0.000278519,0.000314542,-7.89951e-05,0.000949522,0.0012867,-3.54544e-05,0.999999
vins,1776726760,670443078,-0.000240527,0.000289551,-0.000116245,0.000945831,0.00128534,-4.15587e-05,0.999999
vins,1776726760,687113078,-0.000300222,0.000324264,-0.000111485,0.000931411,0.00129411,-4.14722e-05,0.999999
vins,1776726760,703856078,-0.000185647,0.00025478,-0.000132731,0.000942897,0.00127423,-4.25533e-05,0.999999
vins,1776726760,720440078,-0.000187946,0.000218221,-0.000138963,0.000930075,0.00128993,-3.81694e-05,0.999999
vins,1776726760,737249078,-0.00022272,0.000295757,-0.000138159,0.000931386,0.00129441,-3.55211e-05,0.999999
vins,1776726760,787076078,-0.000147898,0.000273695,-0.000149597,0.000933353,0.00128567,-1.89159e-05,0.999999
vins,1776726760,803891078,-0.000211005,0.000286658,-0.000146373,0.000925215,0.0012897,-1.06739e-05,0.999999
vins,1776726760,820561078,-0.000324493,0.000341515,-0.00012612,0.000912275,0.00129578,-1.68366e-05,0.999999
vins,1776726760,837227078,-0.000271329,0.000277368,-0.000135063,0.000920341,0.00129148,-1.54463e-05,0.999999
vins,1776726760,853699078,-0.000433888,0.000366963,-8.88573e-05,0.000930201,0.0012864,-1.95166e-05,0.999999
vins,1776726760,870468078,-0.000311176,0.000322885,-0.000115246,0.00092903,0.00128995,-2.9293e-05,0.999999
vins,1776726760,887222078,-0.000166714,0.000255538,-0.000141085,0.00093628,0.00127677,-3.5752e-05,0.999999
vins,1776726760,903869078,-0.000283649,0.000275381,-0.000102652,0.000949786,0.00128295,-3.21966e-05,0.999999
vins,1776726760,920456078,-0.000324985,0.000281025,-0.000102257,0.000949064,0.00130089,-3.85989e-05,0.999999
vins,1776726760,937202078,-0.000285259,0.000265037,-0.00011214,0.000942386,0.00128934,-3.60471e-05,0.999999
vins,1776726760,953694078,-0.000228146,0.000253183,-0.000111013,0.000933994,0.00127912,-4.22425e-05,0.999999
vins,1776726760,970469078,-0.000128249,0.000229392,-0.000152364,0.000923459,0.00129038,-4.28376e-05,0.999999
vins,1776726761,3704078,-6.28057e-05,0.00021862,-0.00018176,0.000926585,0.00127512,-2.94837e-05,0.999999
vins,1776726761,20345078,-0.000310109,0.000351781,-0.000129575,0.000912916,0.00129767,-3.21109e-05,0.999999
vins,1776726761,37512078,-0.000246486,0.00029793,-0.000113495,0.000925304,0.0012892,-2.2784e-05,0.999999
vins,1776726761,53754078,-0.000335466,0.000340003,-0.000101843,0.000931016,0.00128941,-1.92024e-05,0.999999
vins,1776726761,70605078,-0.000354351,0.00034856,-6.93775e-05,0.000934679,0.00130504,-1.39393e-05,0.999999
vins,1776726761,87145078,-0.000154554,0.00024576,-0.000134517,0.000929349,0.00129237,-9.21777e-06,0.999999
vins,1776726761,103911078,-0.000224374,0.000266191,-0.0001621,0.000918486,0.00128866,-1.43736e-05,0.999999
vins,1776726761,120487078,-0.000175544,0.000242861,-0.000163675,0.000919349,0.00129125,-1.34493e-05,0.999999
vins,1776726761,137377078,-0.000189875,0.000268421,-0.000145885,0.00092206,0.00128562,-1.43286e-05,0.999999
vins,1776726761,153941078,-0.000233812,0.000260005,-0.000130108,0.000937575,0.00129358,-2.00439e-05,0.999999
vins,1776726761,170611078,-0.000312256,0.000305256,-0.000124708,0.000909265,0.00129344,-2.94455e-05,0.999999
vins,1776726761,187277078,-0.000259339,0.00028091,-0.000137945,0.000919577,0.00128501,-3.55334e-05,0.999999
vins,1776726761,203736078,-0.000255448,0.000241885,-0.000156447,0.000913181,0.00128712,-4.37786e-05,0.999999
vins,1776726761,220477078,-0.000276933,0.000197885,-0.000175491,0.000897017,0.00129299,-5.23446e-05,0.999999
vins,1776726761,237438078,-0.000252269,0.00026176,-0.000148509,0.000910226,0.00128917,-4.98778e-05,0.999999
vins,1776726761,253718078,-0.000275725,0.000272151,-0.000122212,0.000935773,0.00128916,-3.86722e-05,0.999999
vins,1776726761,270476078,-0.000280592,0.000289903,-0.000127408,0.00094306,0.00129642,-4.69412e-05,0.999999
vins,1776726761,287223078,-0.000154492,0.000247328,-0.000137325,0.000945941,0.00129068,-3.66807e-05,0.999999
vins,1776726761,324474078,-9.66914e-05,0.000237055,-0.000189506,0.000932456,0.00128009,-1.60405e-05,0.999999
vins,1776726761,337544078,-0.000136649,0.000218294,-0.000187658,0.000928371,0.00128444,-3.24342e-06,0.999999
vins,1776726761,387219078,-0.000230087,0.000277027,-0.000214791,0.000943349,0.00128495,-5.7696e-06,0.999999
vins,1776726761,387219078,-0.000230087,0.000277027,-0.000214791,0.000943349,0.00128495,-5.7696e-06,0.999999
vins,1776726761,422757078,-0.000288373,0.000303729,-0.000146686,0.000925685,0.00129045,-1.88853e-05,0.999999
vins,1776726761,437233078,-0.00021893,0.000254016,-0.000118037,0.000949081,0.00129093,-2.86161e-05,0.999999
vins,1776726761,453727078,-0.000163905,0.000213097,-0.000131495,0.000949333,0.00129849,-3.44999e-05,0.999999
vins,1776726761,470475078,-0.000163331,0.000215004,-0.000132939,0.000967089,0.00128444,-4.10404e-05,0.999999
vins,1776726761,487213078,-0.000242628,0.000275744,-0.000165578,0.000951381,0.00128806,-4.27882e-05,0.999999
vins,1776726761,503950078,-0.000272169,0.000251905,-0.000102879,0.000958046,0.00129355,-5.57131e-05,0.999999
vins,1776726761,520376078,-0.000156686,0.000227324,-0.000159206,0.000949583,0.00127695,-5.94626e-05,0.999999
vins,1776726761,537243078,-0.00012485,0.000212686,-0.000167052,0.000962013,0.00128033,-4.94635e-05,0.999999
vins,1776726761,570491078,-0.000204563,0.000249636,-0.000161435,0.000950223,0.00128538,-3.71552e-05,0.999999
vins,1776726761,587243078,-0.000276043,0.000303379,-0.000118431,0.000940652,0.00130557,-2.24317e-05,0.999999
vins,1776726761,603851078,-0.000251618,0.00026552,-0.000159077,0.000951216,0.00129164,-9.67364e-06,0.999999
vins,1776726761,620482078,-0.000217766,0.000256868,-0.000205509,0.00093783,0.00128326,-1.07135e-05,0.999999
vins,1776726761,637249078,-0.000182037,0.000271174,-0.000160632,0.000934375,0.00128947,-3.5471e-06,0.999999
vins,1776726761,653846078,-0.000153407,0.000245769,-0.000171277,0.000935141,0.00129125,-4.49697e-06,0.999999
vins,1776726761,670497078,-0.000202076,0.000211831,-0.000153451,0.000941156,0.00128532,-8.31726e-07,0.999999
vins,1776726761,704060078,-0.000275711,0.000285151,-0.000151298,0.000936848,0.0012988,-3.1121e-05,0.999999
vins,1776726761,720359078,-0.00020454,0.000251126,-0.000151661,0.000951903,0.00128393,-3.68831e-05,0.999999
vins,1776726761,737226078,-9.25504e-05,0.000180687,-0.000185044,0.000951273,0.00128881,-4.20598e-05,0.999999
vins,1776726761,753862078,-9.68075e-05,0.000169727,-0.000199814,0.000961629,0.00128178,-4.6699e-05,0.999999
vins,1776726761,770484078,-7.52859e-05,0.00015748,-0.000211426,0.000956903,0.00127606,-5.40267e-05,0.999999
vins,1776726761,787233078,-0.000126527,0.000187355,-0.000179024,0.000942311,0.00128129,-4.96501e-05,0.999999
vins,1776726761,804055078,-0.000178052,0.000221112,-0.000170301,0.000956942,0.00128692,-5.26473e-05,0.999999
vins,1776726761,820595078,-0.000358766,0.000329554,-0.000133625,0.000950852,0.00128774,-5.65521e-05,0.999999
vins,1776726761,837250078,-0.00021964,0.000245114,-0.000165877,0.000945301,0.00128862,-4.83243e-05,0.999999
vins,1776726761,853862078,-4.79375e-05,0.000176449,-0.00020111,0.000932445,0.00128505,-3.24857e-05,0.999999
vins,1776726761,870496078,-0.000204207,0.000247657,-0.000144433,0.000946302,0.0012893,-1.63682e-05,0.999999
vins,1776726761,887227078,-0.000203182,0.000234448,-0.000140614,0.000954184,0.0012951,-1.32893e-05,0.999999
vins,1776726761,903918078,-0.000109651,0.000179169,-0.000168231,0.000957955,0.00130031,-1.14405e-05,0.999999
vins,1776726761,920448078,-0.000142104,0.000162324,-0.000162447,0.000954632,0.00129722,-1.20494e-05,0.999999
vins,1776726761,937296078,-0.000167691,0.000199719,-0.000146696,0.000956321,0.00129572,-1.15001e-05,0.999999
vins,1776726761,953843078,-8.91626e-05,0.000169308,-0.000169949,0.000949436,0.00129099,-1.59887e-05,0.999999
vins,1776726761,970476078,-0.000183145,0.00027119,-0.000123304,0.0009586,0.00128999,-2.47818e-05,0.999999
vins,1776726761,987225078,-7.86958e-05,0.000220854,-0.000195106,0.000957063,0.00128095,-4.26433e-05,0.999999
vins,1776726762,3916078,-3.54374e-05,0.000189152,-0.000231632,0.000943766,0.0012777,-4.96818e-05,0.999999
vins,1776726762,20486078,-6.64074e-05,0.000203993,-0.000169472,0.00093168,0.00128764,-4.94271e-05,0.999999
vins,1776726762,37234078,1.03511e-06,0.000129106,-0.000211854,0.000937947,0.00125659,-5.9851e-05,0.999999
vins,1776726762,53921078,-6.6442e-05,0.000180514,-0.000183131,0.000936102,0.0013067,-4.74367e-05,0.999999
vins,1776726762,70411078,-0.000110865,0.000218413,-0.000153023,0.000949325,0.00127054,-3.89805e-05,0.999999
vins,1776726762,120475078,-0.000128735,0.000206283,-0.00021276,0.000965163,0.00125947,-5.27846e-06,0.999999
vins,1776726762,137263078,-0.000133003,0.000231455,-0.000170029,0.000978757,0.00128333,-7.38595e-06,0.999999
vins,1776726762,153981078,-9.76481e-05,0.000208892,-0.000164144,0.000973621,0.00129988,-4.70416e-06,0.999999
vins,1776726762,170359078,-0.000115429,0.000209602,-0.000120132,0.000970049,0.0012902,-8.55024e-06,0.999999
vins,1776726762,203991078,-0.00012479,0.000248811,-0.000123615,0.000955247,0.00129121,-8.52308e-06,0.999999
vins,1776726762,220561078,-0.000123699,0.00017892,-0.000155032,0.000959945,0.00127106,-2.66176e-05,0.999999
vins,1776726762,237134078,-0.000158859,0.000229773,-0.000175218,0.000946026,0.00128369,-4.8206e-05,0.999999
vins,1776726762,253865078,-0.000126891,0.00019412,-0.000171713,0.00094495,0.00128791,-5.78258e-05,0.999999
vins,1776726762,270762078,-7.40587e-05,0.000185852,-0.000204724,0.000937737,0.00127376,-6.28603e-05,0.999999
vins,1776726762,286989078,-8.0633e-05,0.000220613,-0.00022285,0.000924601,0.00129458,-5.95561e-05,0.999999
vins,1776726762,303977078,-0.000173967,0.000294282,-0.000158512,0.000946235,0.00128766,-4.90365e-05,0.999999
vins,1776726762,320630078,-0.000320159,0.000350592,-0.00010468,0.00093509,0.00129733,-5.54366e-05,0.999999
vins,1776726762,337137078,-0.000233648,0.000288943,-0.000129856,0.000928425,0.00129827,-3.68302e-05,0.999999
vins,1776726762,353869078,-0.000182283,0.000306704,-0.000134489,0.000937227,0.00128464,-1.34273e-05,0.999999
vins,1776726762,370607078,-0.000201744,0.000282825,-0.00014492,0.000945128,0.0012848,6.07845e-06,0.999999
vins,1776726762,387123078,-0.000259185,0.000240687,-0.000151629,0.000951391,0.00129069,2.39905e-05,0.999999
vins,1776726762,403879078,-0.000291681,0.000273668,-0.00012115,0.000965678,0.00127789,1.55707e-05,0.999999
vins,1776726762,420611078,-0.000135713,0.000154289,-0.000168024,0.000973723,0.00128298,2.80005e-05,0.999999
vins,1776726762,487184078,-0.000129344,0.000177805,-0.000183821,0.000954575,0.00128417,-3.41805e-05,0.999999
vins,1776726762,503929078,-8.03524e-05,0.000124051,-0.000202844,0.000952793,0.00127159,-4.82929e-05,0.999999
vins,1776726762,520809078,-5.15523e-05,0.000135433,-0.000245588,0.000948906,0.00128199,-5.03615e-05,0.999999
vins,1776726762,537119078,-0.000166285,0.000200383,-0.000219785,0.000955052,0.00127659,-4.6873e-05,0.999999
vins,1776726762,554454078,-0.000168798,0.000209829,-0.000219566,0.00094383,0.00126723,-3.47599e-05,0.999999
vins,1776726762,590160078,-0.000242738,0.000273696,-0.00015814,0.000947252,0.00127453,-9.62707e-06,0.999999
vins,1776726762,603874078,-6.31755e-05,0.000212144,-0.000217335,0.000954609,0.00127918,1.54649e-05,0.999999
vins,1776726762,620743078,-8.9247e-05,0.00014821,-0.000212391,0.000948865,0.00130054,4.73186e-05,0.999999
vins,1776726762,637116078,-7.37445e-05,0.000124226,-0.00017659,0.000955568,0.00129818,4.99513e-05,0.999999
vins,1776726762,653866078,-0.000131868,0.00014717,-0.000204813,0.00094341,0.00127967,4.58936e-05,0.999999
vins,1776726762,670737078,-0.000127291,0.000121461,-0.00021948,0.000941262,0.00129158,4.83377e-05,0.999999
vins,1776726762,687214078,-8.86656e-05,0.000129316,-0.000192538,0.000928457,0.00127517,2.53446e-05,0.999999
vins,1776726762,703813078,-2.46513e-05,7.2166e-05,-0.000235962,0.000956559,0.00127728,2.33268e-05,0.999999
